Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso;Amazônia;6381;1866;305;178;371
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Pará;Amazônia;358;113;2301;159;290
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Rondônia;Amazônia;97;1;18;1;9
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Roraima;Amazônia;1443;935;140;10;27
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Tocantins;Amazônia;169; -   ;2;1; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Bahia;Cerrado; -   ; -   ;1;25;235
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Goiás;Cerrado;10;13;58;27; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Maranhão;Cerrado; -   ; -   ; -   ;2; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso;Cerrado;9;1;4;3;639
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso do Sul;Cerrado;59;6;13;10; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Minas Gerais;Cerrado;19;8;29;20;12
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Pará;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Paraná;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Piauí;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;São Paulo;Cerrado;7;26;44;2; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Tocantins;Cerrado;5; -   ;2; -   ;14
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Bahia;Mata Atlântica; -   ; -   ;120;2;48
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Espírito Santo;Mata Atlântica;20; -   ;6;7; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso do Sul;Mata Atlântica;1; -   ;56; -   ;31
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Minas Gerais;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Paraíba;Mata Atlântica;2;15;8;23; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Paraná;Mata Atlântica;34;3; -   ;3; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Pernambuco;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Rio de Janeiro;Mata Atlântica;10; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Rio Grande do Norte;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Rio Grande do Sul;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Santa Catarina;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;São Paulo;Mata Atlântica;48;3;80;161;147
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Sergipe;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Rio Grande do Sul;Pampa;5;5;9;11;9
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso;Pantanal; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Outras lavouras temporárias;NA;Agricultura;Mato Grosso do Sul;Pantanal; -   ; -   ; -   ;1; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Acre;Amazônia;2;15;1;31;18
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Amapá;Amazônia;134; -   ; -   ;119354;29014
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Amazonas;Amazônia;494;560;617;23655;13968
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Maranhão;Amazônia;1346;959;1335;46607;2906
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso;Amazônia;15527;16908;5240;262708;96960
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Pará;Amazônia;5507;3400;5172;123741;33811
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Rondônia;Amazônia;113;155;408;18250;14452
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Roraima;Amazônia;94;36;103;17309;6359
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Tocantins;Amazônia;304;316;371;12551;923
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Bahia;Caatinga; -   ; -   ; -   ; -   ;8
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Bahia;Cerrado;16;29;8;22;5
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Distrito Federal;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Goiás;Cerrado;1117;931;586;301;138
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Maranhão;Cerrado;133;137;66;1066;130
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso;Cerrado;1961;2077;847;7253;3120
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso do Sul;Cerrado;7063;7365;4513;2350;1409
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Minas Gerais;Cerrado;133;167;120;104;26
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Pará;Cerrado;13;18;15;173;55
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Paraná;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Piauí;Cerrado;318;270;169;97;2
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;São Paulo;Cerrado;15;11;4;2;1
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Tocantins;Cerrado;2880;2112;1258;3679;2395
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Alagoas;Mata Atlântica;1;18;5;1; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Bahia;Mata Atlântica;2164;3004;3219;2547;6260
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Espírito Santo;Mata Atlântica;465;293;326;740;135
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso do Sul;Mata Atlântica;2725;1364;1682;1050;259
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Minas Gerais;Mata Atlântica;93;78;35;17; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Paraná;Mata Atlântica;1214;746;1217;931;141
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Rio de Janeiro;Mata Atlântica;125;232;345;353;123
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Rio Grande do Norte;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Rio Grande do Sul;Mata Atlântica;97;257;431;359; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Santa Catarina;Mata Atlântica;54;120;74;127; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;São Paulo;Mata Atlântica;553;294;308;94;8
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Sergipe;Mata Atlântica;43;61;97;58;3
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso;Pantanal;477;492;318;2955;10683
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Pastagem;NA;Pecuária;Mato Grosso do Sul;Pantanal;14906;17600;30097;22565;25791
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Amapá;Amazônia;1562;3; -   ;94;198
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso;Amazônia;2109;543;38;1249;146
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Pará;Amazônia;11;54; -   ;12; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Rondônia;Amazônia; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Roraima;Amazônia;308;469; -   ;12;50
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Bahia;Cerrado;13; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Distrito Federal;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Goiás;Cerrado;77;6;3; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Maranhão;Cerrado;6;3; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso;Cerrado;533;135; -   ;14; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso do Sul;Cerrado;198;160;2; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Minas Gerais;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Pará;Cerrado;3;2; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Paraná;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Piauí;Cerrado;4; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;São Paulo;Cerrado;12;4; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Tocantins;Cerrado;387;794;3;1; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso do Sul;Mata Atlântica; -   ;6; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Paraná;Mata Atlântica;104;115;12;8; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Rio Grande do Sul;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Santa Catarina;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;São Paulo;Mata Atlântica;34;2; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Rio Grande do Sul;Pampa;1; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso;Pantanal; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Campo alagado -- Soja;NA;Agricultura;Mato Grosso do Sul;Pantanal; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Algodão;NA;Agricultura;Bahia;Cerrado; -   ; -   ; -   ;263; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Pará;Amazônia;386;482;59;775;59
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Goiás;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Mato Grosso do Sul;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Tocantins;Cerrado; -   ; -   ; -   ;3; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Rio Grande do Sul;Mata Atlântica;27;15;25;2;2
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Rio Grande do Sul;Pampa;1441;1685;394;247;1672
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Arroz;NA;Agricultura;Mato Grosso do Sul;Pantanal;13; -   ;34;55; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;Bahia;Caatinga; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;Bahia;Cerrado; -   ;1; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;Goiás;Cerrado;1; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;Minas Gerais;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;São Paulo;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Café;NA;Agricultura;Minas Gerais;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Mudança de Uso da Terra e Floresta;Resíduos florestais;Desmatamento;Vegetação não florestal primária -- Uso agropecuário;Formação campestre -- Cana-de-açúcar;NA;Agricultura;Amazonas;Amazônia; -   ; -   ; -   ; -   ; -   
